Nr,Navn,Inndeling,Rnr,Region,Fnr,Fylke,År,Folkemengde,Antall personer 6-15,SKS tildelinger,Forfattere,Musikere og komponister,Film- og scenekunstnere,Visuelle kunstnere,Kulturformidling,Kunstnerisk Produksjon,Media,Total Besøk,Betalende Besøk,Utstillinger og arrangementer,Billettselskap Arrangementer,Billettselskap Omsetning,Filmfremvisninger,Kinobesøk,Mangfold filmframvisniger,Mangfold kinobesøk,Besøk,Voksne aktive lånere,Utlån,Arrangement deltakere,Teater Forestillinger,Teater Publikum,Dans Forestillinger,Elever,Timer,Mangfold Timer,Publikum,Mangfold Publikum,Frifond,Riksantikvar og Kulturminnefond,Norsk Kulturråd,Historielag,Husflidlag,Kor,Korps,MVA Refusjon,Voksenopplæring,Kunstlag
11,Rogaland,Fylke,,,11,Rogaland,2015,466302,61030,12.25603793,0.079347719,1.788540474,0.263777552,0.576879361,6.750989702,3.808690505,3.006635185,1.450324039,0.776619015,,2.440478488,235.5083615,63.64115959,2.558811671,12,5,6.453802471,119.881536,5.036862377,0.169810552,1.520473856,0.226331862,0.102937581,0.185466164,2.367360315,4,4.291889235,16,2.452284142,15.68243327,32.73629536,6.720966241,3.649995068,16.8024156,11.73917333,11.91192832,8.340088612,
11,Rogaland,Fylke,,,11,Rogaland,2016,470175,61679,12.74902111,0.078694103,1.758919551,0.242462913,0.55298559,6.90381241,3.454033073,2.777689158,1.441869517,0.773075982,,2.650077099,265.43648,66.71771149,2.708668049,12,6,6.324007019,123.0520551,4.871613761,0.200304142,1.54197905,0.222751103,0.110597118,0.184098315,2.448694045,3,4.426628188,16,3.29908013,12.90370607,28.12463444,6.946349763,3.617801882,16.4130377,11.72967512,12.99212634,7.837507311,3.579518264
11,Rogaland,Fylke,,,11,Rogaland,2017,472024,62499,14.91846177,0.129230717,1.896090029,0.288120943,0.711828212,6.92761385,3.758283477,2.656644577,1.593249496,0.762122265,1.474501297,3.343050353,334.0517855,67.50292358,2.376006305,12,6,7.080989526,119.726963,4.619790519,0.068816416,1.618561768,0.270270156,0.114400963,0.177218836,2.45437527,4,3.342805485,17,2.84845474,8.995305323,28.90107283,7.997474705,3.749809332,16.38052302,11.50788943,13.71596783,8.041963968,3.150263546
11,Rogaland,Fylke,,,11,Rogaland,2018,473526,63122,16.84288719,0.13093262,1.909082078,0.26820069,0.713793963,7.332226742,4.198291118,2.542627015,1.538335804,0.720158978,1.632434122,3.767480561,167.5697998,68.80720383,2.378443845,11,6,6.488889734,102.1084376,4.379442734,0.074606252,1.6810059,0.264352961,0.156274418,0.171429929,2.221238237,9,3.47742467,15,2.565434633,21.58698783,37.38337494,7.687011906,3.359899984,15.32756385,11.76492949,14.52264501,12.79549592,2.842504952
12,Hordaland,Fylke,,,12,Hordaland,2014,505246,62400,44.53322738,0.120733267,2.139551822,0.354282864,1.031180851,7.018363332,6.571056475,7.156909703,1.957513766,1.247073703,,3.176670374,290.9911291,59.76692542,2.43213207,9,3,3.923668866,131.5695721,4.195627477,,2.333516742,0.340958662,0.294905848,0.148926282,1.846987179,13,3.769727564,18,4.32688433,36.6235893,77.52164292,15.24999703,3.295424407,18.54740067,13.34003634,30.35767329,10.13367746,
12,Hordaland,Fylke,,,12,Hordaland,2015,511357,62913,48.53034182,0.132979504,2.123760895,0.353960149,1.056013705,7.130048088,5.706385167,6.304792933,2.01447521,1.141844152,,3.574801949,378.1241696,65.72903079,2.584177004,7,2,4.34236551,132.566876,4.164454579,0.137444095,2.192206228,0.312832327,0.219025065,0.144850826,1.909478168,12,3.422043139,18,2.916827187,59.92346834,80.98921106,13.37812917,3.349910141,19.46389704,13.32141733,19.01174131,10.95907556,
12,Hordaland,Fylke,,,12,Hordaland,2016,516497,63441,50.81818868,0.129720018,2.056159087,0.371734976,1.04744074,7.423082806,5.35917924,5.88193155,2.017475416,1.361217974,,3.508248838,293.4776001,71.57253576,2.784546667,4,3,4.418025661,130.6764609,4.106205844,0.14929806,2.416277345,0.342735776,0.242014958,0.136031904,1.800901625,12,3.850554058,18,3.887888991,69.8993818,85.89839631,13.43086213,3.442420769,19.61289223,12.72224234,19.19985789,10.57121339,1.711529786
12,Hordaland,Fylke,,,12,Hordaland,2017,519963,63645,52.25104863,0.255787431,2.371322575,0.425030243,1.377021057,7.600540808,5.508084229,5.388844976,1.652592588,0.981146735,5.025357574,4.761877287,248.9267486,72.34745549,2.49020988,6,3,4.278262107,122.8106615,3.89400015,0.033371605,2.019374455,0.322915284,0.128855322,0.13382041,1.755204651,12,4.164946186,16,3.94922331,76.45588051,91.68491604,12.34126274,3.571407966,19.97257497,12.86245367,20.44743568,10.81038459,2.013604814
12,Hordaland,Fylke,,,12,Hordaland,2018,522539,63989,51.67823072,0.258353922,2.388338478,0.421021206,1.364491454,7.58603664,6.491381505,5.266592541,1.755354146,0.99198146,4.271451509,3.47342495,417.9093694,73.0031634,2.432396434,7,3,4.142259238,125.181087,3.784609378,0.020605161,2.206533866,0.34805249,0.204769405,0.141118005,2.057025426,8,3.802778603,16,3.289438683,78.3287525,88.70696733,11.41924335,3.454287623,20.06166047,13.12055177,23.02570717,20.38699504,2.426613133
14,Sogn og Fjordane,Fylke,,,14,Sogn og Fjordane,2014,108965,14112,16.03198275,0.027531776,1.284816225,0.091772588,0.51392649,6.369017574,3.046849906,3.982930299,1.018391227,0.672518699,,3.276281375,310.843436,53.49424127,1.493378608,18,15,4.212462717,142.8899188,4.312660028,,0.789244253,0.108212499,0.036709035,0.240362812,2.92821712,8,5.887542517,5,1.862130042,64.75657321,106.8508237,16.05102556,7.268388932,19.70357454,23.23681916,16.53711742,22.94314688,
14,Sogn og Fjordane,Fylke,,,14,Sogn og Fjordane,2015,109170,14050,20.82687552,0.027480077,1.291563616,0.091600256,0.503801411,6.961619493,2.344966566,3.554089951,1.216671247,0.745910049,,3.929651003,295.0653018,55.58303563,1.833351653,13,13,4.241696437,143.1437208,4.267463589,0.08582028,0.888522488,0.126270954,0.027480077,0.238790036,3.063060498,7,7.062206406,2,1.181643309,106.6639187,88.7514885,15.71860401,7.685261519,19.95969589,22.95502427,14.87255656,20.51845745,
14,Sogn og Fjordane,Fylke,,,14,Sogn og Fjordane,2016,109530,14035,21.07675523,0.036519675,1.214279193,0.07303935,0.502145531,7.066557108,2.410298548,3.651967497,1.248005113,0.243987949,,4.592349128,492.0047749,56.97069296,1.823984297,16,14,4.710188989,131.1878024,4.106911348,0.122112663,2.611156761,0.211594997,0.173468456,0.235767724,3.002707517,7,6.195867474,4,0.858212362,83.79439423,101.5511002,15.15566511,7.596092395,18.71633342,22.9434858,21.26448462,19.09066009,4.583219209
14,Sogn og Fjordane,Fylke,,,14,Sogn og Fjordane,2017,110266,14091,18.83793735,0.117896722,1.315001904,0.13603468,0.652966463,6.910561733,2.357934449,3.301108229,0.606079843,0.21932418,1.732174922,4.824696643,408.1187401,56.925979,1.623002557,14,15,4.704895435,127.2831154,3.937442185,0.011626431,1.732174922,0.15086246,0.009068979,0.217869562,2.811723795,6,5.661060251,2,1.405691691,125.333285,101.9162026,15.67119511,7.59980411,19.31692453,22.84475722,28.81307928,17.72985326,4.697730942
14,Sogn og Fjordane,Fylke,,,14,Sogn og Fjordane,2018,110230,14053,19.60746621,0.127007167,1.251927787,0.127007167,0.644107775,6.69509208,3.066315885,3.392905743,1.332014878,0.219350449,1.723668693,3.937222172,415.0731108,56.2188152,1.654721945,16,16,5.048299011,122.0629593,4.012591853,0.014206659,1.696452871,0.168647374,0.163294929,0.224649541,2.831210418,5,6.144808938,1,1.215640025,149.2152771,97.75015876,14.9233421,6.286854758,19.11457861,22.70706704,33.03161571,32.01487798,4.209380386
15,Møre og Romsdal,Fylke,,,15,Møre og Romsdal,2014,259484,32485,9.747017157,0.080929845,1.321854141,0.104052658,0.485579072,5.480106673,2.666831096,4.146691125,1.551047463,0.994342618,,2.909620632,143.5262482,54.75867491,1.567510906,15,17,3.12960722,114.5504154,3.655342911,,1.938462487,0.183465551,0.023122813,0.25362475,3.06526089,4,5.781345236,6,2.419964237,37.15065283,43.85241479,22.43298238,5.722896209,19.93957238,18.81426215,15.80828105,16.30543694,
15,Møre og Romsdal,Fylke,,,15,Møre og Romsdal,2015,261681,32607,8.123555015,0.084071828,1.299291886,0.110821955,0.489145181,5.403525667,2.170581739,3.508088092,1.516927098,0.867338477,,4.150091142,284.7712635,58.77767205,1.901735319,13,15,3.048792232,105.620966,3.535969367,0.074659605,1.849580214,0.162101949,0.064964594,0.25313583,3.176127825,2,4.918943785,13,1.735594101,31.19064816,39.21186483,21.99624734,5.407347113,19.90209453,19.007876,15.55079658,16.80672269,
15,Møre og Romsdal,Fylke,,,15,Møre og Romsdal,2016,263254,32684,10.95824945,0.079770868,1.245944981,0.129152833,0.501416883,5.401627326,2.028459207,3.175640256,1.313032281,0.653881802,,3.544105693,310.5760444,61.14626938,2.011654144,14,17,3.01922098,112.2793956,3.443807122,0.096101104,1.994271692,0.163120029,0.068375029,0.239933913,3.329488435,2,6.427732224,2,1.687723643,34.82011669,47.20742705,20.34157126,5.3940301,20.46312687,17.99022997,17.2001717,17.39384777,5.899245596
15,Møre og Romsdal,Fylke,,,15,Møre og Romsdal,2017,264248,32610,8.519829857,0.121098362,1.373709546,0.151372953,0.594138839,5.53268142,2.11165269,2.876086101,1.355669674,0.689927644,3.110714178,3.795676788,318.0849164,58.66837214,1.684194393,17,17,3.123054858,109.1171929,3.377236535,0.012756956,1.657533832,0.122691562,0.052980533,0.2533272,3.451180619,2,3.616651334,15,1.995473949,41.57458145,42.82168266,19.9093276,5.536465744,20.49589779,17.08622203,19.63479383,17.63116466,5.392661439
15,Møre og Romsdal,Fylke,,,15,Møre og Romsdal,2018,264817,32585,8.709750507,0.117061971,1.37075792,0.143495319,0.589086048,5.913517637,2.711306298,2.983192167,1.389457625,0.705030266,2.707530106,5.044993335,334.5341651,65.85302303,1.885758845,13,13,3.18079655,102.7992916,3.274060955,0.016581262,1.400967461,0.121895498,0.090628623,0.242135952,3.397575572,2,4.855915298,5,1.234059747,29.12199745,43.12789587,20.05913518,4.946812327,20.36500678,16.99286677,21.21926085,29.83192167,5.316879203
18,Nordland,Fylke,,,18,Nordland,2014,240877,28622,20.0453551,0.016605986,1.635689584,0.166059856,0.552149022,9.26613998,2.382958938,5.587914164,1.806859933,1.227875638,,2.906047485,193.1692191,54.23514906,1.485970018,16,17,2.473855951,118.2678296,3.429982937,,1.311872865,0.157769318,0.024908978,0.171965621,2.620292083,5,5.756760534,4,2.450723813,41.03431627,50.0296832,15.33147623,8.215811389,20.32572641,15.38544568,20.84413622,14.82084217,
18,Nordland,Fylke,,,18,Nordland,2015,241682,28398,13.98809179,0.016550674,1.584727038,0.132405392,0.575135922,9.268377455,1.853675491,4.915550186,2.316713698,1.280972518,,3.690800308,234.1270554,53.28075736,1.619446214,17,17,4.197027499,137.0147549,3.640730381,0.141235177,1.398531955,0.224042337,0.190332751,0.171596591,2.696703993,4,5.433586872,4,1.997984955,50.89328125,51.67120431,12.84332304,7.993975555,19.25670923,14.71354921,20.9684089,12.77298268,
18,Nordland,Fylke,,,18,Nordland,2016,241906,28179,12.76307326,0.016535348,1.632865659,0.12814895,0.566335684,8.829876068,1.752746935,4.456276405,1.939369011,1.21463709,,3.422817127,267.6831662,57.33218688,1.827143601,18,18,4.285747356,123.3991716,3.482712293,0.195728919,1.27322183,0.147664795,0.099212091,0.166719898,2.640547926,5,5.018453458,14,2.781245608,61.02017726,49.22159847,15.58869974,7.949368763,18.96191082,14.50563442,23.8870305,12.71568295,2.137193786
18,Nordland,Fylke,,,18,Nordland,2017,242866,28045,14.3876541,0.057644956,1.824051123,0.123524907,0.708209465,9.182018068,1.877578582,4.183376842,2.125563068,1.366049591,7.090329647,4.154554363,307.0261255,58.22964104,1.59537358,13,16,5.251504945,119.3703524,3.361112712,0.074341406,0.568214571,0.095348876,0.164699876,0.158958816,2.628596898,5,5.37379212,6,2.86083684,74.77709519,46.17772764,15.32120593,8.214406298,17.77935158,14.18889429,24.73797897,12.96599771,1.688173725
18,Nordland,Fylke,,,18,Nordland,2018,243335,28042,17.46123657,0.061643413,1.79587811,0.131505949,0.752049643,9.131444305,2.523270389,4.389011034,2.078759735,1.299237676,6.817761522,3.35751125,290.1838001,59.0584996,1.609291717,14,18,6.161764645,120.9772536,3.314710173,0.073035116,0.682187108,0.108048575,0.082191218,0.156550888,2.623279367,3,4.541223878,5,3.161485195,79.88570078,64.75024144,15.21770399,7.17529332,17.54371545,13.61497524,26.91224444,26.38338094,1.857521524
19,Troms,Fylke,,,19,Troms,2014,162050,19340,26.79444616,0.104905893,2.493057698,0.407281703,0.431965443,6.763344647,4.77630361,5.763653193,1.745029312,0.821116939,,2.153656279,142.2135946,75.71120025,2.508793582,2,2,5.313933971,129.1576674,4.238290651,,2.351126196,0.302659673,0.345572354,0.210548087,2.531178904,10,4.632057911,16,4.134069732,36.25424252,151.5149645,11.41005862,7.769207035,18.30916384,7.997531626,14.27087319,20.50601666,
19,Troms,Fylke,,,19,Troms,2015,163453,19190,21.89485663,0.104005433,2.642961585,0.360960031,0.452729531,6.913302295,3.817611179,4.637418708,1.86905716,0.688222302,,4.135745444,253.8591828,76.70706564,2.540473408,5,6,5.337546573,127.425009,4.135788269,0.159152784,2.618489719,0.401363083,0.256954599,0.202605524,2.474517978,7,5.295831162,7,2.660948407,39.23180976,140.1308021,11.23258674,7.500627092,17.3811432,8.510091586,12.76455617,21.16204658,
19,Troms,Fylke,,,19,Troms,2016,164330,19203,24.32922169,0.103450374,2.513235563,0.401630865,0.450313394,6.499117629,3.432118299,4.746546583,1.833822187,0.738818232,,3.407777034,302.2149455,75.03194791,2.779815006,6,4,5.739670176,125.2540619,4.196373152,0.153094383,2.01423964,0.306474776,0.146047587,0.198146123,2.67010363,7,5.177940947,11,3.046309256,33.31015639,162.0702732,11.16046979,7.040710765,16.32690318,8.239518043,13.92284428,20.32495588,1.685632569
19,Troms,Fylke,,,19,Troms,2017,165632,19267,28.96193972,0.259611669,2.66252898,0.470923493,0.627897991,6.894802937,3.670788253,4.226236476,2.052556269,0.78982926,3.067040185,3.036852782,307.9638355,76.19904366,2.615913592,5,2,5.497355583,122.3616209,3.995864326,0.043174024,2.052743431,0.318314094,0.326023957,0.202781959,2.522862926,8,5.222400997,7,2.958667407,38.15077401,141.2469088,11.02443972,7.184602009,18.2814915,7.963437017,15.46494035,17.7501932,1.666344668
19,Troms,Fylke,,,19,Troms,2018,166499,19264,36.60832798,0.246247725,2.642658514,0.420422945,0.612616292,7.435480093,4.708736989,4.444471138,2.059039394,0.868701914,3.225244596,2.942960618,305.6945207,73.15359251,2.613919603,9,2,5.400597001,111.4961651,3.781530219,0.036456675,1.651661572,0.266758359,0.348350441,0.209146595,2.46361088,7,4.760174419,8,3.015033123,38.29387564,145.015886,11.42949808,6.432471066,16.7148151,7.735782197,15.33362363,26.91307455,1.603613235
20,Finnmark,Fylke,,,20,Finnmark,2014,75207,9171,26.57385616,0.039889904,1.662079328,0.319119231,0.305822596,9.227864428,5.26546731,10.92983366,1.762216283,0.97767495,,2.898666348,154.3696198,97.42444187,1.827768692,8,12,3.623572274,131.9159121,3.42030662,,1.050434135,0.15199383,0.731314904,0.210773089,3.748010032,1,5.851597427,8,2.378103102,123.9977662,236.6069648,8.6029226,5.039424522,12.25949712,7.858311061,17.26841916,27.31128751,
20,Finnmark,Fylke,,,20,Finnmark,2015,75605,9121,28.77825541,0.039679915,1.560743337,0.317439323,0.3438926,9.099927253,3.941538258,10.52840421,2.162185041,1.118259374,,2.975993651,203.8221811,98.90880233,1.913497785,2,12,3.437259441,128.6819655,3.19515905,0.109331393,1.163944184,0.151021758,0.529065538,0.225742791,3.605964258,1,5.040017542,11,1.197235633,112.0295086,68.84465313,7.42014417,5.052575888,10.80616361,7.76403677,17.06691356,18.21308115,
20,Finnmark,Fylke,,,20,Finnmark,2016,75758,8966,24.35474801,0.039599778,1.544391351,0.343198078,0.356398004,9.319147813,3.748779007,9.794345152,2.378428681,1.184218168,,4.105177011,253.1419652,99.31624383,2.027218248,9,13,3.673631828,122.2313155,2.842036485,0.15179915,2.191187729,0.226444732,0.541196969,0.199977694,3.362480482,1,6.010484051,5,2.506665963,63.92175084,24.78946118,7.405158531,5.451569471,11.5895351,7.312759049,17.64852557,15.16671507,1.927189208
20,Finnmark,Fylke,,,20,Finnmark,2017,76149,8872,24.37468647,0.183850083,1.54959356,0.367700167,0.341435869,8.509632431,3.887116049,8.772275407,2.554951477,1.093737278,4.228551918,3.506283733,178.8050664,100.4740706,1.975705525,4,7,3.573100106,116.9155209,2.750187133,0.065647612,1.155629096,0.109325139,0.433360911,0.191726781,3.185978359,1,5.361023445,12,1.72217626,102.4118373,42.96839092,7.708571354,5.75188118,11.22798724,7.774232098,17.99523303,16.5727718,1.32634703
20,Finnmark,Fylke,,,20,Finnmark,2018,76167,8822,30.01038507,0.196935681,1.628001628,0.34135518,0.380742316,9.400396497,4.700198249,9.269106043,2.4903042,1.396956687,5.107198656,2.967164257,163.1502751,97.194323,1.794372891,4,12,3.369490724,105.2161697,2.647563906,0.068336681,1.326033584,0.147596728,0.472645634,0.178984357,2.989118114,1,4.001473589,10,4.287946223,75.95022779,46.70001444,7.562330143,5.487940972,10.56888154,8.153137185,17.62944582,17.067759,1.628001628
50,Trøndelag,Fylke,,,50,Trøndelag,2014,443385,53460,24.38022261,0.056384406,2.753814405,0.329284933,0.579631697,7.032263157,5.322687957,5.660994395,3.148489462,1.242331157,,3.193612774,238.4580962,75.84604802,2.327870812,6,5,4.509899974,142.3255185,4.837114472,,1.693787566,0.259270809,0.187196229,0.227702955,2.885353535,6,5.001290685,10,4.768686356,33.72424191,70.7849837,28.70417357,4.756588518,19.10078149,14.75467145,18.60949739,14.82233274,
50,Trøndelag,Fylke,,,50,Trøndelag,2015,447823,53454,25.68118431,0.055825628,2.751086925,0.355050991,0.596217702,6.859853112,4.693818763,4.957315725,2.608180018,1.196716113,,5.61159208,345.3090082,78.43277366,2.556161698,4,3,4.701743769,140.0374702,4.8377216,0.090665285,1.965062089,0.316044509,0.116117305,0.229299959,2.801848318,6,4.869027575,6,3.559162884,53.46426378,55.13115673,29.50272764,4.595565659,19.51217334,14.98806448,19.97821907,15.71826369,
50,Trøndelag,Fylke,,,50,Trøndelag,2016,451805,53807,28.9261562,0.053120262,2.742333529,0.338641671,0.588749571,6.609045938,4.577195914,4.665729684,2.598406392,1.183581412,,3.512577329,399.3466916,83.09115658,2.742871371,2,2,5.694489879,139.4119144,4.840207612,0.114248404,1.956596319,0.3027036,0.174854196,0.220603267,2.77558682,6,4.958369729,10,4.457287989,42.53137747,58.62321577,28.44147364,4.482022111,19.35569549,14.459778,21.95145472,16.37653412,4.273967752
50,Trøndelag,Fylke,,,50,Trøndelag,2017,456622,54177,27.49464546,0.14234969,3.00467345,0.38543916,0.759928343,7.108724503,4.55957006,4.467590261,2.404086969,1.404671698,2.868893746,5.391768246,475.0408544,85.03751462,2.362781469,3,4,5.587455269,133.4583091,4.719897421,0.0228088,1.677536343,0.344916583,0.133589709,0.21252561,2.646122893,8,4.585137605,8,3.86687457,54.28916916,68.88413611,31.97612029,4.594609984,20.4567454,13.92617964,20.57098651,15.83804547,3.438292505
50,Trøndelag,Fylke,,,50,Trøndelag,2018,460783,54568,26.74693077,0.151915327,3.057838505,0.379788317,0.781278823,7.126999043,5.195504174,4.401204037,2.28496711,1.233910539,3.342137188,5.297504465,447.6911496,83.98530328,2.472953646,5,5,5.852038812,127.6262362,4.705266904,0.078034563,1.699281441,0.268295488,0.238724085,0.214869521,2.750183258,5,4.390686849,8,0,63.44296122,68.67006812,30.35702272,4.073500976,19.21511861,13.9349759,22.54806926,27.2405883,3.706733972
101,Halden,Kommune,10001,Halden,1,Østfold,2014,30132,3552,,0.132749237,1.360679676,0.132749237,0.232311164,3.252356299,4.911721758,3.053232444,1.111044736,0.410726138,,4.247975574,704.5593057,32.42400106,1.199688039,127,106,3.26085225,113.0027877,3.520675694,,0.365060401,0.087680871,,0.054054054,0.677364865,410,4.973536036,201,7.666268419,285.5929245,2.654984734,26.68259658,2.854108589,2.223549715,4.513474048,6.449322979,7.533519182,
